STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
160200,99999, 19930928,   52.9,13,   49.2,13, 1016.1,13,  987.2,13,   4.1,13,   1.8,13,   5.1, 999.9,   55.8 ,  50.0*, 0.12E,999.9, 010000,
160200,99999, 19930929,   57.2,12,   47.0,12, 1012.3,12,  983.7,12,   7.1,12,   3.4,12,   7.0, 999.9,   64.9 ,  50.0*, 0.00B,999.9, 000000,
160200,99999, 19930930,   57.3,10,   43.2,10, 1017.4,10,  988.7,10,  10.0,10,   3.2,10,   9.9, 999.9,   67.1 ,  46.4*, 0.00C,999.9, 000000,
160200,99999, 19931001,   56.3,13,   51.5,13, 9999.9, 0,  982.8,13,   4.1,13,   2.3,13,   5.1, 999.9,   59.5 ,  51.8*, 0.00E,999.9, 010000,
160200,99999, 19931002,   51.3,12,   49.3,12,  997.3, 4,  968.9,12,   1.2,12,   2.1,12,   5.1, 999.9,   53.8 ,  50.0*, 2.44E,999.9, 010010,
160200,99999, 19931003,   57.6,12,   43.5,12, 1003.2, 5,  974.3,12,  11.8,12,   1.1,12,   2.9, 999.9,   65.3 ,  50.0*, 0.00E,999.9, 010000,
160200,99999, 19931004,   55.2,10,   41.0,10, 9999.9, 0,  984.0, 9,   9.9,10,   1.3,10,   4.1, 999.9,   66.9 ,  41.0*, 0.00B,999.9, 000000,
160200,99999, 19931005,   57.5, 6,   43.9, 6, 9999.9, 0,  987.6, 6,  12.4, 6,   2.1, 6,   5.1, 999.9,   66.2 ,  46.4*, 0.00A,999.9, 000000,
160200,99999, 19931006,   58.4,12,   54.8,12, 1010.2, 4,  981.6,11,   1.6,12,   2.4,12,   7.0, 999.9,   62.6*,  53.6*, 0.91F,999.9, 010000,
160200,99999, 19931007,   58.1,13,   53.0,13, 1014.6, 4,  985.7,13,   5.0,13,   1.7,13,   4.1, 999.9,   64.4 ,  51.8*, 0.00E,999.9, 010000,
160200,99999, 19931008,   53.6,13,   51.8,13, 9999.9, 0,  983.0,13,   1.8,13,   1.5,13,   6.0, 999.9,   53.6*,  53.2*, 0.83E,999.9, 010000,
160200,99999, 19931009,   59.6,12,   48.8,12, 9999.9, 0,  985.9,12,   8.4,12,   2.7,12,   7.0, 999.9,   66.2*,  51.8*, 0.02A,999.9, 010000,
160200,99999, 19931010,   54.1,13,   48.0,13, 1019.6, 4,  990.9,13,   6.8,13,   2.4,13,   6.0, 999.9,   56.1 ,  50.0*, 0.00E,999.9, 010000,
160200,99999, 19931011,   55.4,13,   51.3,13, 1017.0, 4,  988.3,13,   5.0,13,   2.1,13,   5.1, 999.9,   59.5 ,  51.8*, 0.00E,999.9, 010000,
160200,99999, 19931012,   64.4,13,   53.4,13, 9999.9, 0,  981.3,13,   4.1,13,   5.1,13,  13.0, 999.9,   72.1 ,  53.6*, 0.02E,999.9, 010000,
160200,99999, 19931013,   65.2,10,   51.1,10, 1011.2, 4,  983.3,10,   8.9,10,   3.7,10,  11.1, 999.9,   73.9 ,  53.6*, 0.00E,999.9, 010000,
160200,99999, 19931014,   64.3,13,   49.4,13, 9999.9, 0,  977.8,13,   6.8,13,  10.7,13,  16.9, 999.9,   70.5 ,  55.4*, 0.12E,999.9, 010000,
160200,99999, 19931015,   57.6,11,   47.5,11, 1012.7, 5,  984.2,11,   8.3,11,   2.7,11,   6.0, 999.9,   61.5 ,  53.6*, 0.00B,999.9, 000000,
160200,99999, 19931016,   54.0, 8,   44.2, 8, 1021.4, 4,  993.5, 8,   9.7, 8,   1.1, 8,   1.9, 999.9,   63.9 ,  44.6*, 0.00B,999.9, 000000,
160200,99999, 19931017,   52.3,13,   49.6,13, 1020.7, 4,  991.6,13,   3.7,13,   0.7,13,   1.9, 999.9,   53.8 ,  50.0*, 0.08E,999.9, 010000,
160200,99999, 19931018,   55.1,13,   52.2,13, 1027.8, 4,  998.7,13,   3.0,13,   1.4,13,   4.1, 999.9,   57.2*,  51.8*, 0.00E,999.9, 010000,
160200,99999, 19931019,   54.6,13,   51.5,13, 1028.8, 4,  999.9,13,   4.3,13,   0.9,13,   2.9, 999.9,   56.3 ,  51.8*, 0.00E,999.9, 010000,
160200,99999, 19931020,   55.5,13,   50.2,12, 1019.9, 4,  994.2,12,   6.6,13,   0.5,13,   1.9, 999.9,   59.4 ,  48.2*, 0.12E,999.9, 010000,
160200,99999, 19931021,   51.8,12,   47.5,12, 1009.6, 4,  980.9,12,   4.2,12,   2.2,12,   5.1, 999.9,   55.2 ,  48.6*, 0.08E,999.9, 010000,
160200,99999, 19931022,   43.8,11,   39.2,11, 1009.8, 4,  980.5,11,   6.3,10,   0.3,11,   1.0, 999.9,   46.2 ,  42.4*, 0.35E,999.9, 010000,
160200,99999, 19931023,   51.0,10,   41.3,10, 9999.9, 0,  980.0,10,   8.6,10,   0.8,10,   4.1, 999.9,   57.9 ,  42.8*, 0.00E,999.9, 010000,
160200,99999, 19931024,   50.0,14,   45.9,13, 9999.9, 0,  985.8,13,   4.9,14,   4.3,14, 999.9, 999.9,   53.6*,  37.4*, 0.00A,999.9, 010000,
160200,99999, 19931025,   53.4,12,   41.6,12, 1022.4, 4,  993.7,12,   8.2,12,   1.1,12,   2.9, 999.9,   62.4 ,  46.4*, 0.00B,999.9, 000000,
160200,99999, 19931026,   48.3,10,   36.0,10, 1024.8, 4,  995.7,10,  11.3,10,   1.3,10,   5.1, 999.9,   59.2 ,  39.2*, 0.00B,999.9, 000000,
160200,99999, 19931027,   47.8,12,   35.9,12, 1025.8, 4,  996.9,12,   9.8,12,   1.1,12,   4.1, 999.9,   59.0*,  35.6*, 0.00B,999.9, 000000,
160200,99999, 19931028,   47.2,14,   34.5,11, 1025.6, 4,  996.6,11,   9.7,14,   1.4,14,   5.1, 999.9,   57.4 ,  33.8*, 0.00A,999.9, 000000,
160200,99999, 19931029,   40.0, 6,   32.5, 6, 9999.9, 0,  999.2, 5,   8.2, 6,   0.5, 6,   1.9, 999.9,   50.0*,  32.0*, 0.00I,999.9, 000000,
160200,99999, 19931030,   46.4,12,   33.7,12, 1027.6, 4,  998.2,12,   9.8,12,   1.0,12,   1.9, 999.9,   57.6 ,  32.0*, 0.00B,999.9, 000000,
160200,99999, 19931031,   40.9, 7,   33.4, 7, 1026.9, 4,  998.1, 6,   9.3, 7,   0.6, 7,   2.9, 999.9,   53.8 ,  32.0*, 0.00B,999.9, 000000,
160200,99999, 19931101,   47.4,13,   41.5,13, 1023.9,13,  994.5,13,   5.6,13,   0.3,13,   5.1, 999.9,   50.0 ,  42.8*, 0.04E,999.9, 010000,
160200,99999, 19931102,   49.0,12,   43.2,12, 1018.3,12,  989.2,12,   3.2,12,   1.3,12,   4.1, 999.9,   51.8*,  46.4*, 0.00E,999.9, 010000,
160200,99999, 19931103,   52.2,12,   45.8,12, 1015.0,12,  986.2,12,   3.4,12,   1.1,12,   2.9, 999.9,   55.6 ,  48.2*, 0.00B,999.9, 000000,
160200,99999, 19931104,   55.5,13,   46.7,13, 1013.9,13,  985.3,13,   4.2,13,   1.7,13,   4.1, 999.9,   61.3 ,  46.4*, 0.00A,999.9, 000000,
160200,99999, 19931105,   51.4, 7,   45.5, 7, 1008.9, 7,  980.1, 7,   5.5, 7,   1.2, 7,   5.1, 999.9,   53.6*,  49.5*, 0.00E,999.9, 010000,
160200,99999, 19931106,   54.6,13,   49.0,13, 1002.2,13,  973.8,13,   4.3,13,   1.6,13,   6.0, 999.9,   60.6 ,  48.2*, 0.00I,999.9, 000000,
160200,99999, 19931107,   55.0,14,   43.3,14, 1007.1,11,  978.7,12,   6.4,14,   4.1,14,   8.9, 999.9,   64.8 ,  35.2*, 0.28E,999.9, 010000,
160200,99999, 19931108,   52.3,13,   44.2,13, 1012.1,13,  983.3,13,   5.1,13,   2.3,13,   6.0, 999.9,   59.0*,  46.4*, 0.00A,999.9, 000000,
160200,99999, 19931109,   51.5, 9,   39.5, 9, 1018.5, 9,  989.5, 9,   6.8, 9,   1.6, 9,   4.1, 999.9,   58.6 ,  44.6*, 0.00B,999.9, 000000,
160200,99999, 19931110,   51.3,13,   43.2,13, 1020.8,13,  991.7,13,   4.3,13,   1.0,13,   5.1, 999.9,   55.4 ,  46.4*, 0.00B,999.9, 000000,
160200,99999, 19931111,   50.7,12,   44.2,12, 1021.8,12,  992.7,12,   2.1,12,   1.6,12,   4.1, 999.9,   55.2 ,  44.6*, 0.00E,999.9, 010000,
160200,99999, 19931112,   48.3,14,   45.9,14, 1023.0,14,  993.7,14,   1.5,14,   0.9,14,   6.0, 999.9,   50.0 ,  44.6*, 0.47E,999.9, 010000,
160200,99999, 19931113,   49.3, 8,   27.3, 8, 1024.3, 8,  995.0, 8,   9.3, 8,   2.6, 8,   6.0, 999.9,   56.8 ,  41.0*, 0.00B,999.9, 000000,
160200,99999, 19931114,   49.1, 4,   30.7, 4, 1020.6, 4,  991.2, 4,  12.8, 4,   2.5, 4,  11.1, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
160200,99999, 19931117,   38.5,12,   20.8,12, 1029.5,12,  999.4,12,   9.3,12,   0.8,12,   4.9, 999.9,   48.6 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19931118,   35.2,13,   20.1,13, 1030.6,13, 1000.3,13,  10.0,13,   1.7,13,   5.1, 999.9,   43.7 ,  23.0*, 0.00B,999.9, 000000,
160200,99999, 19931119,   36.2,13,   19.6,13, 1024.3,13,  994.3,13,   5.4,13,   3.2,13,   6.0, 999.9,   43.9 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19931120,   28.3,13,   15.3,13, 1016.3,13,  986.0,13,   4.0,13,   3.1,13,   7.0, 999.9,   32.0*,  21.2*, 0.00A,999.9, 000000,
160200,99999, 19931121,   32.3,12,   21.2,12, 1019.9,12,  989.7,12,   2.2,12,   1.3,12,   4.1, 999.9,   36.9 ,  28.4*, 0.00H,999.9, 001000,
160200,99999, 19931122,   33.0,12,   20.4,12, 1021.3,12,  991.1,12,   3.1,12,   0.6,12,   1.9, 999.9,   41.7 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19931123,   30.3,12,   16.2,12, 1028.1,12,  997.6,12,   6.4,12,   0.7,12,   2.9, 999.9,   34.2 ,  21.2*, 0.00B,999.9, 000000,
160200,99999, 19931124,   38.4,12,   20.9,12, 1026.7,12,  996.6,12,   6.6,12,   0.7,12,   1.9, 999.9,   48.4 ,  30.2*, 0.00B,999.9, 000000,
160200,99999, 19931125,   35.9,11,   22.5,11, 1029.3,11,  999.0,11,   7.9,11,   0.6,11,   1.9, 999.9,   48.2 ,  23.0*, 0.00B,999.9, 000000,
160200,99999, 19931126,   36.9, 4,   22.2, 4, 1026.7, 4,  996.6, 4,  15.5, 4,   0.2, 4,   2.9, 999.9,   44.8 ,  31.6*, 0.00B,999.9, 000000,
160200,99999, 19931127,   38.5,12,   25.9,11, 1024.8,12,  995.2,11,   4.8,12,   2.2,12,  12.0, 999.9,   55.4*,  30.2*, 0.16B,999.9, 010000,
160200,99999, 19931128,   38.0,13,   26.7,13, 1020.6,13,  990.7,13,   8.6,13,   1.6,13,   2.9, 999.9,   47.7 ,  28.4*, 0.00B,999.9, 000000,
160200,99999, 19931129,   34.0, 8,   21.0, 8, 1019.6, 8,  989.6, 8,   7.6, 8,   1.6, 8,   4.1, 999.9,   43.7 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19931130,   35.1, 9,   14.8, 9, 1018.6, 9,  988.6, 9,   9.6, 9,   2.3, 9,   6.0, 999.9,   42.4 ,  28.4*, 0.00A,999.9, 000000,
160200,99999, 19931201,   32.0,12,   20.0,11, 1014.5,11,  984.5,11,   5.0,12,   1.4,12,   4.1, 999.9,   39.2*,  23.0*, 0.00B,999.9, 000000,
160200,99999, 19931202,   31.8, 8,   21.2, 8, 1024.5, 8,  994.2, 8,   6.9, 8,   0.8, 8,   2.9, 999.9,   41.0*,  21.2*, 0.00C,999.9, 000000,
160200,99999, 19931203,   35.9, 6,   24.6, 6, 1030.3, 6, 1000.1, 6,  11.4, 6,   1.1, 6,   2.9, 999.9,   43.7 ,  29.3*, 0.00C,999.9, 000000,
160200,99999, 19931204,   37.6,13,   26.9,13, 1026.7,12,  996.6,12,   8.8,13,   1.7,13,   4.1, 999.9,   49.1 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19931205,   36.3,11,   26.8,11, 1024.6,11,  994.5,11,   7.9,11,   2.2,11,   5.1, 999.9,   41.9 ,  30.9*, 0.00B,999.9, 000000,
160200,99999, 19931206,   34.7, 8,   25.4, 8, 1028.8, 8,  998.5, 8,   8.9, 8,   0.7, 8,   2.9, 999.9,   46.2 ,  28.4*, 0.00B,999.9, 000000,
160200,99999, 19931207,   32.5,10,   29.9,10, 1022.2,10,  992.0,10,   2.0,10,   0.2,10,   1.0, 999.9,   33.8*,  30.2*, 0.04A,999.9, 101000,
160200,99999, 19931208,   38.6,12,   31.3,12, 1014.6,12,  985.0,12,   2.7,12,   1.1,12,   2.9, 999.9,   46.8 ,  32.0*, 0.00B,999.9, 000000,
160200,99999, 19931209,   37.2,13,   31.2,13, 1014.6,13,  984.9,13,   4.3,13,   0.5,13,   1.9, 999.9,   46.8 ,  30.2*, 0.00C,999.9, 000000,
160200,99999, 19931210,   29.8,11,   25.7,11, 1020.7,11,  990.3,11,   7.8,11,   1.8,11,   6.0, 999.9,   34.7 ,  23.0*, 0.00B,999.9, 000000,
160200,99999, 19931211,   36.1,12,   28.5,12, 1011.3,12,  981.6,12,   4.3,12,   1.6,12,   4.1, 999.9,   43.2 ,  32.0*, 0.00E,999.9, 001000,
160200,99999, 19931212,   39.9, 9,   21.1, 9, 1020.7, 9,  991.0, 9,  10.0, 9,   2.0, 9,   6.0, 999.9,   49.3 ,  30.2*, 0.00B,999.9, 000000,
160200,99999, 19931213,   33.5, 7,   17.0, 7, 1016.9, 7,  986.9, 7,  13.3, 7,   0.6, 7,   1.0, 999.9,   41.9 ,  23.9*, 0.00B,999.9, 000000,
160200,99999, 19931214,   31.5,12,   29.3,12, 1011.4,12,  981.4,12,   0.7,12,   1.1,12,   2.9, 999.9,   32.7 ,  30.2*, 0.08E,999.9, 111000,
160200,99999, 19931215,   37.2,12,   33.4,12, 1005.4,12,  976.0,12,   1.8,12,   0.8,12,   1.9, 999.9,   42.4 ,  33.8*, 0.00E,999.9, 010000,
160200,99999, 19931216,   38.8,12,   33.8,12, 1003.1,12,  973.8,12,   3.5,12,   2.9,12,   4.1, 999.9,   43.0 ,  32.0*, 0.02E,999.9, 010000,
160200,99999, 19931217,   38.5, 8,   27.4, 8, 1018.5, 8,  988.8, 8,   7.7, 8,   2.3, 8,   4.1, 999.9,   47.1 ,  32.0*, 0.00B,999.9, 000000,
160200,99999, 19931218,   39.9,11,   30.4,11, 1029.5,11,  999.5,11,  11.5,11,   1.1,11,   2.9, 999.9,   47.5 ,  32.4*, 0.00D,999.9, 000000,
160200,99999, 19931219,   34.0, 8,   27.7, 8, 1029.0, 8,  998.7, 8,   6.6, 8,   0.6, 8,   2.9, 999.9,   39.4 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19931220,   38.9,11,   31.5,11, 1018.6,11,  988.9,11,   4.5,11,   1.1,11,   2.9, 999.9,   41.0*,  35.6*, 0.00A,999.9, 000000,
160200,99999, 19931221,   37.8,10,   33.6,10, 1007.1,10,  977.6,10,   2.2,10,   1.7,10,   4.1, 999.9,   39.7*,  35.6*, 0.00A,999.9, 000000,
160200,99999, 19931222,   38.2, 8,   17.1, 5, 1017.0, 7,  987.3, 7,  10.8, 8,   2.6, 8,   8.0, 999.9,   48.7 ,  32.0*, 0.00C,999.9, 000000,
160200,99999, 19931223,   29.7, 8,   16.4, 8, 1017.1, 8,  986.9, 8,   9.3, 8,   0.5, 8,   1.9, 999.9,   42.4 ,  19.4*, 0.00A,999.9, 000000,
160200,99999, 19931224,   27.1,14,   23.8,14,  998.5,12,  968.7,12,   1.3,14,   2.1,14,  20.0, 999.9,   31.3 ,  20.1*, 0.63E,  9.1, 111000,
160200,99999, 19931225,   28.7, 9,   19.2, 9,  997.4, 9,  967.7, 9,  10.3, 9,   1.2, 9,   4.1, 999.9,   37.4 ,  24.4*, 0.00B,  7.1, 000000,
160200,99999, 19931226,   35.6, 6, 9999.9, 0,  999.9, 5,  970.6, 5,  15.7, 6,  10.3, 6,  18.1,  34.0,   41.4 ,  25.7*, 0.00B,  5.5, 000000,
160200,99999, 19931227,   35.1,13,   10.3,10, 1009.1,13,  979.4,13,  10.0,13,   3.5,13,  11.1, 999.9,   43.3 ,  23.0*, 0.00B,  5.1, 000000,
160200,99999, 19931228,   26.1,12,   12.3,12, 1018.9,12,  988.4,12,  10.3,12,   0.3,12,   4.1, 999.9,   36.3 ,  19.4*, 0.00B,  3.9, 000000,
160200,99999, 19931229,   25.8,11,   11.5,11, 1025.8,11,  995.0,11,   9.6,11,   0.4,11,   1.0, 999.9,   35.6 ,  16.3*, 0.00B,  3.5, 000000,
160200,99999, 19931230,   30.4, 6,   16.6, 6, 1027.2, 6,  996.7, 6,  11.4, 6,   1.3, 6,   2.9, 999.9,   37.2 ,  21.6*, 0.00B,  3.5, 000000,
160200,99999, 19931231,   27.5,14,   18.9,14, 1025.4,13,  994.7,13,   4.7,14,   0.6,14,   1.9, 999.9,   35.6*,  15.8*, 0.00B,  3.5, 000000,
160200,99999, 19940101,   32.4, 7,   27.6, 6, 1008.7, 7,  978.8, 7,   3.9, 7,   2.1, 7,  15.0,  27.0,   46.9*,  28.4*, 0.04E,  9.1, 101000,
160200,99999, 19940102,   27.4, 7,   15.9, 7, 1017.0, 6,  986.6, 6,  13.7, 7,   1.5, 6,   2.9, 999.9,   34.3 ,  23.0*, 0.00B,  7.9, 000000,
160200,99999, 19940103,   24.0, 6,   18.9, 6, 1016.2, 6,  985.6, 6,  10.8, 6,   0.5, 6,   1.9, 999.9,   35.6*,  15.6*, 0.00B,  7.5, 000000,
160200,99999, 19940104,   29.2,11,   27.0,11, 1012.7, 5,  982.6, 5,   2.4,11,   0.8,11,   2.9, 999.9,   30.9 ,  23.0*, 0.24E, 11.0, 101000,
160200,99999, 19940105,   32.3,13,   27.5,13, 1012.0,10,  982.0,10,   2.6,13,   1.9,13,   4.1, 999.9,   36.7 ,  28.4*, 0.00B, 10.6, 100000,
160200,99999, 19940106,   34.1,12,   31.9,12, 1007.4,12,  977.7,12,   1.0,12,   2.7,12,   5.1, 999.9,   35.6*,  33.3*, 0.28E,  6.3, 110000,
160200,99999, 19940107,   34.8,11,   32.9,11, 1009.5,11,  979.7,11,   0.8,11,   1.9,11,   6.0, 999.9,   37.4*,  32.0*, 0.08E,  4.3, 110000,
160200,99999, 19940108,   37.8,11,   34.1,10, 1016.3, 6,  986.5, 6,   2.4,11,   0.8,11,   2.9, 999.9,   42.8*,  33.8*, 0.00E,  3.5, 110000,
160200,99999, 19940109,   38.7, 9,   32.7, 9, 1014.4, 7,  984.8, 7,   5.6, 9,   0.5, 9,   1.9, 999.9,   47.3 ,  30.2*, 0.00B,  3.1, 100000,
160200,99999, 19940110,   37.9,12,   34.9,12, 1008.1,10,  978.6,10,   2.0,12,   0.3,11,   1.0, 999.9,   41.0 ,  33.8*, 0.00A,  2.4, 100000,
160200,99999, 19940111,   37.2,10,   35.2,10, 1006.3, 6,  976.8, 6,   0.5,10,   1.1,10,   1.9, 999.9,   40.3 ,  34.9*, 0.04E,  1.2, 110000,
160200,99999, 19940112,   41.4,11,   33.4,11, 1021.0,10,  991.3,10,   5.0,11,   0.9,11,   2.9, 999.9,   49.3 ,  31.3*, 4.09G,  0.8, 000000,
160200,99999, 19940113,   38.7, 4,   33.3, 4, 1025.3, 4,  995.4, 4,  12.4, 4,   1.5, 4,   1.9, 999.9,   46.0 ,  35.2*, 0.00G,999.9, 000000,
160200,99999, 19940114,   35.9,12,   29.1,12, 1020.0, 9,  990.0, 9,   4.5,12,   1.5,11,   2.9, 999.9,   47.1 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940115,   32.0, 9,   28.0, 9, 1016.8, 9,  986.7, 9,   4.6, 9,   0.8, 9,   4.1, 999.9,   42.1 ,  24.8*, 0.00B,999.9, 100000,
160200,99999, 19940116,   34.9,11,   24.5,11, 1007.0,11,  977.4,11,   6.2,11,   0.4,11,   1.9, 999.9,   41.5 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940117,   34.9, 9,   23.6, 9, 1013.7, 9,  983.9, 9,   8.2, 9,   0.8, 9,   1.9, 999.9,   40.1 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940118,   36.2,13,   16.5, 9, 1031.4, 9, 1000.9, 9,   7.1,13,   0.7,13,   2.9, 999.9,   46.8 ,  28.4*, 0.00B,999.9, 000000,
160200,99999, 19940119,   30.1,13,   10.1,10, 1029.9,12,  999.3,12,   8.1,13,   1.4,13,   4.1, 999.9,   40.1 ,  21.2*, 0.00B,999.9, 000000,
160200,99999, 19940120,   32.6, 4,   13.8, 4, 1023.4, 4,  993.2, 4,  17.1, 4,   1.0, 4,   4.1, 999.9,   36.9 ,  26.1*, 0.00B,999.9, 000000,
160200,99999, 19940121,   38.9,12,   19.1, 9, 1025.3,12,  995.4,12,   9.8,12,   1.2,12,   2.9, 999.9,   49.5 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940122,   34.5,11,   15.6, 9, 1032.9,11, 1002.5,11,   9.6,11,   0.8,11,   1.9, 999.9,   46.0 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940123,   38.6, 5,   18.2, 5, 1029.2, 5,  999.1, 5,  16.1, 5,   0.4, 5,   1.9, 999.9,   47.1 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940124,   32.2, 9,   23.3, 9, 1022.8, 9,  992.5, 9,   8.9, 9,   1.3, 9,   5.1, 999.9,   41.5*,  23.0*, 0.00A,999.9, 000000,
160200,99999, 19940125,   38.1, 9,   26.7, 9, 1017.8, 9,  988.0, 9,   8.0, 9,   1.0, 9,   5.1, 999.9,   42.8*,  29.8*, 1.69E,999.9, 000000,
160200,99999, 19940126,   38.9,13,   26.5,13, 1014.1,13,  984.5,13,   3.3,13,   4.8,13,  13.0, 999.9,   48.2*,  30.2*, 0.00B,999.9, 000000,
160200,99999, 19940127,   39.8, 9,   22.9, 9, 1025.4, 8,  995.5, 8,   9.3, 9,   2.3, 9,   7.0, 999.9,   51.8 ,  30.2*, 0.00B,999.9, 000000,
160200,99999, 19940128,   38.7,11,   24.7,10, 1017.3,11,  987.5,11,   8.0,11,   4.7,11,   8.0, 999.9,   48.4 ,  28.4*, 0.00E,  0.4, 001000,
160200,99999, 19940129,   38.8, 9,   26.3, 4, 1032.5, 6, 1002.1, 6,  12.7, 9,   6.8, 9,  12.0,  23.9,   45.3 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940130,   40.3, 6,   17.4, 6, 1026.8, 6,  996.9, 6,  12.4, 6,   1.3, 6,   4.1, 999.9,   45.5 ,  28.0*, 0.00B,999.9, 000000,
160200,99999, 19940131,   36.0, 9,   21.0, 9, 1021.9, 9,  991.9, 9,   8.3, 9,   1.7, 9,   8.0, 999.9,   49.6 ,  19.4*, 0.00B,999.9, 000000,
160200,99999, 19940201,   38.9,10,   21.7, 9, 1025.1,10,  995.1,10,   8.7,10,   1.6,10,   2.9, 999.9,   48.9 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940202,   36.0, 5,   23.4, 5, 1023.9, 5,  993.8, 5,   8.5, 5,   1.7, 5,   2.9, 999.9,   40.8 ,  30.9*, 0.00B,999.9, 000000,
160200,99999, 19940203,   37.9,13,   28.0,13, 1014.4,13,  984.7,13,   2.7,13,   1.4,13,  12.0, 999.9,   41.9 ,  34.3*, 0.00B,999.9, 100000,
160200,99999, 19940204,   38.3,13,   32.6,13, 1010.7,13,  981.1,13,   1.4,13,   0.1,13,   1.0, 999.9,   43.3*,  33.8*, 0.00H,999.9, 010000,
160200,99999, 19940205,   40.7,10,   34.4,10, 1013.5,10,  984.0,10,   2.1,10,   2.5,10,   5.1, 999.9,   45.5 ,  35.8*, 0.02E,999.9, 010000,
160200,99999, 19940206,   37.6,13,   34.5,13, 1015.3,13,  985.5,13,   1.6,13,   1.4,13,   4.1, 999.9,   40.3 ,  33.8*, 0.02E,999.9, 110000,
160200,99999, 19940207,   42.6, 9,   34.2, 9, 1011.7, 9,  982.3, 9,   6.9, 9,   0.8, 9,   1.9, 999.9,   50.0*,  33.8*, 0.00A,999.9, 100000,
160200,99999, 19940208,   42.7,12,   39.8,12, 1014.8,12,  985.4,12,   4.0,12,   1.1,12,   2.9, 999.9,   44.6*,  39.2*, 0.12E,999.9, 010000,
160200,99999, 19940209,   46.2, 6,   21.8, 5, 1024.1, 6,  994.7, 6,  12.4, 6,   3.6, 6,   8.0, 999.9,   53.6*,  40.5*, 0.00B,999.9, 000000,
160200,99999, 19940210,   40.7, 4,   24.4, 4, 1017.3, 4,  987.8, 4,  14.0, 4,   2.5, 4,   5.1, 999.9,   48.2 ,  35.2*, 0.00B,999.9, 000000,
160200,99999, 19940211,   38.6, 7,   24.5, 6, 1019.0, 7,  989.3, 7,  13.3, 7,   4.6, 7,  12.0, 999.9,   50.0 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940212,   35.1, 6,   14.4, 4, 1019.1, 6,  989.1, 6,  12.4, 6,   2.0, 6,   9.9, 999.9,   44.6*,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940213,   36.7, 4,   12.7, 4, 1014.7, 4,  984.9, 4,  15.5, 4,   3.7, 4,   8.0, 999.9,   42.6 ,  31.6*, 0.00B,999.9, 000000,
160200,99999, 19940214,   37.6, 9,   19.0, 6, 1019.4, 9,  992.3, 9,   8.9, 9,   5.4, 9,  12.0, 999.9,   49.8*,  32.0*, 0.24C,999.9, 000000,
160200,99999, 19940215,   32.0, 4,    9.8, 4, 1027.8, 4,  997.4, 4,  10.9, 4,   2.4, 4,   6.0, 999.9,   38.7 ,  26.4*, 0.00B,999.9, 000000,
160200,99999, 19940216,   31.3,10,   12.5,10, 1025.9,10,  995.6,10,   5.3,10,   4.5,10,   9.9, 999.9,   37.6 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940217,   31.7,11,   11.9,11, 1022.1,11,  991.9,11,   6.4,11,   4.2,11,   8.0, 999.9,   36.5 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940218,   27.9, 6,   14.0, 6, 1020.8, 6,  990.3, 6,   6.8, 6,   1.1, 6,   2.9, 999.9,   41.7 ,  19.4*, 0.00B,999.9, 000000,
160200,99999, 19940219,   39.4,13,   16.7,10, 1017.2,13,  987.5,13,   8.1,13,   2.3,13,   4.1, 999.9,   51.6 ,  21.2*, 0.00B,999.9, 000000,
160200,99999, 19940220,   33.9,10,   15.6,10, 1015.9,10,  986.0,10,   5.8,10,   1.0,10,   1.9, 999.9,   38.8 ,  24.8*, 0.00B,999.9, 000000,
160200,99999, 19940221,   41.0,11,   19.0,11, 1016.1,11,  986.5,11,   8.6,11,   1.7,11,   4.1, 999.9,   47.8 ,  30.2*, 0.00B,999.9, 000000,
160200,99999, 19940222,   38.8,12,   22.2,12, 1019.2,10,  989.4,10,   5.5,12,   1.3,12,   4.1, 999.9,   45.1 ,  26.6*, 0.00B,999.9, 000000,
160200,99999, 19940223,   36.9,13,   25.0,13, 1015.3,13,  985.5,13,   3.8,13,   2.8,13,   5.1, 999.9,   41.0 ,  30.2*, 0.00B,999.9, 000000,
